survey,HJD,mag,mag_err,flux,flux_err,camera
HATNET,2454460.8425276,10.2998,0.00268,0.9450308803782321,0.00232356216459969,
HATNET,2454460.8464511,10.30175,0.0027,0.9433351127135975,0.002336701655345608,
HATNET,2454460.8503977,10.29039,0.00269,0.9532569932212374,0.002352533313545989,
HATNET,2454460.8543905998,10.29076,0.00265,0.9529321951764675,0.002316761758915265,
HATNET,2454460.8583949,10.28369,0.00257,0.9591576611123763,0.002261500173448446,
HATNET,2454460.8623184,10.29424,0.00264,0.9498827480343408,0.0023006334447804215,
HATNET,2454460.8663692,10.2812,0.00256,0.9613598933828689,0.0022578727771193985,
HATNET,2454460.8746441,10.30706,0.00263,0.9387328157944003,0.0022650158766415345,
HATNET,2454460.8787414,10.29141,0.0026,0.95236187197032,0.002271688868920029,
HATNET,2454460.8826879,10.28476,0.00257,0.9582128707047225,0.0022592725483588406,
HATNET,2454460.8907429,10.27191,0.00249,0.9696209713087719,0.0022150057050998547,
HATNET,2454460.8947129,10.29639,0.00254,0.9480036293496612,0.002209109374814807,
HATNET,2454460.8986592,10.28645,0.0026,0.9567225270307324,0.002282090431449453,
HATNET,2454460.9027103,10.2555,0.00246,0.9843872953562401,0.0022216447216296797,
HATNET,2454460.9066566,10.2685,0.0025,0.9726710724271402,0.0022308969551081198,
HATNET,2454460.9107884,10.29179,0.00264,0.9520286103673959,0.002305830762724702,
HATNET,2454460.914735,10.27838,0.00255,0.9638600943015563,0.002254902055476118,
HATNET,2454460.9188206,10.2684,0.00255,0.9727606628693399,0.00227572448652919,
HATNET,2454460.9227438,10.27637,0.00256,0.9656461203946767,0.0022679395121196076,
HATNET,2454460.9267947,10.28592,0.00263,0.957189663263394,0.0023095493709933265,
HATNET,2454460.9311115,10.27525,0.00256,0.9666427544474179,0.002270280230628798,
HATNET,2454460.9350464,10.2951,0.00263,0.9491306540021056,0.002290104238555539,
HATNET,2454461.7826485,10.23747,0.00269,1.0008707560532748,0.002470038838333311,
HATNET,2454461.7865701,10.22686,0.00265,1.010699381655283,0.0024572049187032105,
HATNET,2454461.790725,10.20239,0.00264,1.0337368547472676,0.002503729629846593,
HATNET,2454461.7946484,10.2408,0.00276,0.9978057447267924,0.002526553995821969,
HATNET,2454461.802634,10.2311,0.00285,1.0067601110752695,0.0026323544188665304,
HATNET,2454461.8191725,10.1936,0.00283,1.0421398427047905,0.0027057392246372085,
HATNET,2454461.8312438,10.2106,0.0029,1.025949537426985,0.0027295905124204182,
HATNET,2454461.8515787,10.20015,0.00298,1.0358717755812763,0.0028320164139744985,
HATNET,2454461.8555136,10.21086,0.003,1.025703883885795,0.0028230382125297108,
HATNET,2454461.8676427,10.18885,0.00314,1.046709100232531,0.003015290435532245,
HATNET,2454461.8800378,10.19732,0.00325,1.0385753245390452,0.0030966695456439417,
HATNET,2454461.8839847,10.19702,0.00321,1.0388623331561508,0.003059401916909398,
HATNET,2454462.8158733,13.38586,0.05902,0.05508355993071343,0.0029825978964318407,
HATNET,2454462.8630352,10.19733,0.00315,1.0385657589508541,0.003001359762105679,
HATNET,2454462.9298261,10.24025,0.00309,0.9983113299521851,0.0028300752381213317,
HATNET,2454465.770314,10.15082,0.0022,1.0840217598608215,0.002187933827242025,
HATNET,2454465.7742542,10.15526,0.00222,1.0795978226664884,0.0021988139140546826,
HATNET,2454465.7781891,10.18694,0.00229,1.0485520652992577,0.0022029213115002753,
HATNET,2454465.7821126,10.14852,0.0022,1.0863205620246132,0.0021925736114258246,
HATNET,2454465.7860241,10.17124,0.00224,1.0638245295136988,0.002186208207440995,
HATNET,2454465.7902603,10.16241,0.00225,1.0725116047027983,0.00221390010145073,
HATNET,2454465.7941719,10.16853,0.00224,1.0664831545098867,0.0021916718037634365,
HATNET,2454465.7980839,10.16022,0.00223,1.0746771130818278,0.0021986513414426387,
HATNET,2454465.8019956,10.17518,0.00229,1.0599710403669118,0.002226911635266264,
HATNET,2454465.8059076,10.17001,0.00228,1.065030389306632,0.002227769988641395,
HATNET,2454465.8098193,10.15921,0.00229,1.0756772905565846,0.0022599091700684208,
HATNET,2454465.8137311,10.17073,0.00229,1.0643243543818712,0.0022360575885637473,
HATNET,2454465.817643,10.17722,0.00235,1.0579813206143704,0.002280968902241991,
HATNET,2454465.8254781,10.16059,0.00232,1.0743109442233059,0.0022866067803652013,
HATNET,2454465.8293902,10.17086,0.00234,1.064196925746412,0.002284606244262939,
HATNET,2454465.833302,10.1825,0.00237,1.052848784303764,0.00228922166862378,
HATNET,2454465.8372137,10.17297,0.00237,1.0621307930822232,0.0023094036510136412,
HATNET,2454465.8411255,10.1816,0.00238,1.0537218847333445,0.0023007872345553763,
HATNET,2454465.8450374,10.18388,0.00242,1.0515114351856185,0.0023345483239900883,
HATNET,2454465.8492615,10.18948,0.00239,1.0461019219413419,0.002293746415999823,
HATNET,2454465.8531733,10.1609,0.00232,1.0740042501558071,0.002285954000331626,
HATNET,2454465.8570853,10.18128,0.00239,1.0540324948952067,0.0023111354704582975,
HATNET,2454465.8609972,10.1794,0.00239,1.0558591795629608,0.0023151407698674097,
HATNET,2454465.8688206,10.17273,0.00236,1.0623656011001807,0.00230016772348296,
HATNET,2454465.8727327,10.16005,0.00241,1.074845394669919,0.002376493028582114,
HATNET,2454465.8766444,10.16447,0.00237,1.0704786253611005,0.0023275544422989066,
HATNET,2454465.8805561,10.16446,0.00238,1.0704884848790048,0.002337396875240396,
HATNET,2454465.8844683,10.17781,0.00242,1.0574065590779897,0.0023476365807052614,
HATNET,2454465.8883798,10.16972,0.0024,1.0653148967802641,0.0023456474791492053,
HATNET,2454465.8922919,10.18883,0.0025,1.0467283815042854,0.00240075316858781,
HATNET,2454465.8962152,10.1551,0.00239,1.0797569298042333,0.0023675404240661633,
HATNET,2454465.9001268,10.18944,0.00249,1.0461404624703408,0.002389807111514815,
HATNET,2454465.9040389,10.17304,0.00246,1.0620623171867811,0.002396947981907781,
HATNET,2454465.9082516,10.17256,0.00242,1.0625319548526784,0.002359015899764662,
HATNET,2454465.9121751,10.18443,0.00245,1.0509789072757283,0.0023622920392894807,
HATNET,2454465.9199987,10.17017,0.00245,1.0648734521921974,0.0023935228971292506,
HATNET,2454466.7664946,10.29003,0.00226,0.9535731191969468,0.001977133256316605,
HATNET,2454466.7704278,10.29373,0.00224,0.9503290387581825,0.0019529697677232371,
HATNET,2454466.774351,10.31067,0.0023,0.935616775378303,0.00197423723244963,
HATNET,2454466.7782746,10.29719,0.00225,0.9473053717408472,0.0019554468682723906,
HATNET,2454466.7822095,10.29915,0.0023,0.9455968134100645,0.0019952960282964664,
HATNET,2454466.7861215,10.30039,0.00226,0.9445174805760314,0.001958357345047551,
HATNET,2454466.7900446,10.29651,0.00227,0.9478988579064506,0.0019740645939886627,
HATNET,2454466.7939682,10.27516,0.00222,0.9667228857476169,0.001968921840696981,
HATNET,2454466.7978802,10.31083,0.00227,0.9354789079536562,0.0019481991936282563,
HATNET,2454466.8018031,10.30149,0.00226,0.9435610391379852,0.0019563742646347216,
HATNET,2454466.8057151,10.29373,0.00227,0.9503290387581825,0.0019791256128266735,
HATNET,2454466.8096268,10.28511,0.00224,0.9579040291526937,0.0019685367204605813,
HATNET,2454466.8138513,10.29502,0.00227,0.949200591109699,0.0019767755429532263,
HATNET,2454466.8177748,10.29365,0.00225,0.950399064169283,0.0019618329306246665,
HATNET,2454466.821698,10.30126,0.00227,0.9437609422323979,0.00196544709987848,
HATNET,2454466.8256099,10.30234,0.00227,0.9428226341583144,0.0019634930087517187,
HATNET,2454466.8295334,10.29484,0.00224,0.9493579684442839,0.0019509741736836656,
HATNET,2454466.8334451,10.30791,0.00228,0.9379981892498387,0.0019620512582473686,
HATNET,2454466.837357,10.29407,0.00225,0.9500314883167903,0.001961074173130989,
HATNET,2454466.8412804,10.29786,0.00226,0.9467209767434003,0.001962926061871637,
HATNET,2454466.8452036,10.30127,0.00224,0.9437522499129186,0.0019394541649586582,
HATNET,2454466.8491271,10.3041,0.00225,0.941295537962079,0.0019430412480868603,
HATNET,2454466.8530505,10.30834,0.00227,0.9376267736518454,0.0019526722717336596,
HATNET,2454466.8569739,10.30826,0.00225,0.9376958630909811,0.0019356107265639515,
HATNET,2454466.8608976,10.2993,0.00225,0.9454661834062799,0.0019516503785909445,
HATNET,2454466.8648207,10.29959,0.00224,0.9452136832337407,0.0019424574774711731,
HATNET,2454466.8687325,10.29495,0.00229,0.9492617903061834,0.0019943206420194124,
HATNET,2454466.8729569,10.30978,0.0023,0.9363840338613625,0.001975856218239572,
HATNET,2454466.8768687,10.31845,0.00227,0.9289364409244513,0.0019345740558701875,
HATNET,2454466.8808036,10.31803,0.00234,0.929295854910602,0.001995002110542026,
HATNET,2454466.8847384,10.31629,0.00235,0.930786337731523,0.002006741186852366,
HATNET,2454466.8886622,10.31331,0.00234,0.9333445588538067,0.0020036938235944105,
HATNET,2454466.8925854,10.3119,0.00234,0.9345574416143538,0.0020062976269519155,
HATNET,2454466.8965089,10.30489,0.00238,0.9406108845436559,0.002053810922214588,
HATNET,2454466.9004206,10.31436,0.00239,0.9324423709581506,0.0020445296023761284,
HATNET,2454466.9043439,10.32605,0.00241,0.9224567221284689,0.002039560275531752,
HATNET,2454466.9082788,10.29625,0.00238,0.9481258773365129,0.0020702198055604594,
HATNET,2454466.9122023,10.31963,0.00246,0.9279274024904601,0.0020942214771803042,
HATNET,2454466.9161373,10.32581,0.00246,0.9226606520361463,0.0020823350495494677,
HATNET,2454466.9200608,10.30596,0.00239,0.9396843630998061,0.0020604088328518683,
HATNET,2454474.7453324,10.1134,0.00238,1.122033955666844,0.0024499457013643015,
HATNET,2454475.7462271,10.27769,0.00256,0.9644728350716701,0.002265183906223372,
HATNET,2454475.7541084,10.27095,0.00262,0.9704786822047848,0.0023327102269509506,
HATNET,2454475.7622791,10.27575,0.00264,0.9661977014931838,0.0023401485614146836,
HATNET,2454475.7662144,10.29685,0.00271,0.9476020683608678,0.0023559647754660107,
HATNET,2454475.7701608,10.29006,0.00289,0.9535467713619634,0.0025282111644367652,
HATNET,2454475.7743621,10.28037,0.00305,0.9620950938646584,0.002692100950722209,
HATNET,2454475.7861436,10.2655,0.00278,0.9753623783855556,0.0024876214788182058,
HATNET,2454475.7900783,10.26766,0.00275,0.97342388866308,0.0024558859576362104,
HATNET,2454475.7941289,10.29839,0.00277,0.9462589495324606,0.002404713110279739,
HATNET,2454475.7980641,10.27986,0.00271,0.9625471224089541,0.0023931217447048306,
HATNET,2454475.8061422,10.28883,0.00282,0.9546276297933761,0.002469770565153505,
HATNET,2454475.8102857,10.27753,0.00275,0.9646149755141544,0.0024336616354714903,
HATNET,2454475.8142201,10.272,0.00276,0.9695405997873393,0.002454983537076198,
HATNET,2454475.8184214,10.30132,0.00273,0.943708789516396,0.002363600913192441,
HATNET,2454475.8229928,10.27693,0.00268,0.9651481887679964,0.0023730249044937894,
HATNET,2454475.8269395,10.2823,0.00273,0.9603863969068205,0.002405371434454697,
HATNET,2454475.8429798,10.29331,0.00269,0.9506967297356566,0.002346214865127446,
HATNET,2454475.8469149,10.30294,0.00274,0.9423017550535241,0.0023687218429785835,
HATNET,2454475.8508614,10.30484,0.00272,0.9406542022730974,0.0023473205781493808,
HATNET,2454475.8547965,10.28537,0.00282,0.9576746684402053,0.0024776537293590634,
HATNET,2454475.8587311,10.2847,0.00301,0.958265824968017,0.002646220305645625,
HATNET,2454475.8626545,10.31277,0.00327,0.9338088810493571,0.0028014266431480713,
HATNET,2454475.8668675,10.30823,0.00274,0.9377217729431304,0.0023572088604258503,
HATNET,2454475.8708138,10.30276,0.0028,0.9424579885619898,0.002420992998140891,
HATNET,2454475.8750149,10.30388,0.00276,0.9414862896376901,0.00238394693522938,
HATNET,2454475.8789378,10.2825,0.00271,0.9602095034877228,0.0023873098664694762,
HATNET,2454475.891171,10.30007,0.00284,0.9447959000828994,0.0024616700515921416,
HATNET,2454476.737991,10.24823,0.00226,0.9910007884171748,0.0020547355796539583,
HATNET,2454476.7421669,10.24748,0.00225,0.9916855840027273,0.002047057398170767,
HATNET,2454476.746299,10.25306,0.00229,0.986602019283923,0.002072769379963471,
HATNET,2454476.7503958,10.25083,0.00229,0.9886304894254963,0.0020770310282425563,
HATNET,2454476.7586709,10.24915,0.00231,0.9901614182676372,0.0020984154827506803,
HATNET,2454476.7632073,10.26238,0.00232,0.9781692362653751,0.0020819748881978624,
HATNET,2454476.7673157,10.25015,0.00232,0.9892498657489804,0.0021055593472822337,
HATNET,2454476.7713898,10.24515,0.0023,0.9938160356622079,0.0020970430110303466,
HATNET,2454476.7754636,10.24786,0.00232,0.9913385617866471,0.0021100050122431387,
HATNET,2454476.7796528,10.23124,0.00234,1.0066303029983428,0.002161022852308369,
HATNET,2454476.7879397,10.23325,0.00237,1.0047684739604483,0.0021846800764094153,
HATNET,2454476.7921986,10.2333,0.00236,1.0047222037276666,0.002175361835593847,
HATNET,2454476.7962026,10.25333,0.00238,0.986356702396739,0.002153696285967192,
HATNET,2454476.8003576,10.24391,0.00237,0.9949517036623645,0.0021633353556695448,
HATNET,2454476.8086904,10.22951,0.00239,1.0082355350736392,0.002210718283326603,
HATNET,2454476.812764,10.2269,0.0024,1.0106621467999022,0.0022253111489172156,
HATNET,2454476.8209003,10.25008,0.00242,0.9893136471008604,0.0021964578220037448,
HATNET,2454476.82568,10.23131,0.00238,1.0065654052363855,0.002197821710516144,
HATNET,2454476.829615,10.23921,0.0024,0.9992680459495821,0.0022002232204394465,
HATNET,2454476.8337926,10.23789,0.00238,1.0004836597952276,0.0021845423030391205,
HATNET,2454476.8381677,10.23164,0.00236,1.006259514995436,0.0021786903260451644,
HATNET,2454476.8421254,10.23374,0.00242,1.0043151175471619,0.002229763838957919,
HATNET,2454476.8462689,10.24043,0.0024,0.9981458375021106,0.0021977523027569405,
HATNET,2454476.8506554,10.23659,0.00238,1.0016823006004965,0.0021871595187423687,
HATNET,2454476.8546129,10.24461,0.0024,0.9943104413340196,0.0021893073937629785,
HATNET,2454476.8586407,10.22796,0.00237,1.0096759228099972,0.0021953504009721955,
HATNET,2454476.8629226,10.23633,0.00237,1.0019222010319497,0.002178491391234606,
HATNET,2454476.8669156,10.23415,0.00235,1.0039359356987365,0.0021644490356807623,
HATNET,2454476.8710937,10.2262,0.00237,1.011313954861535,0.002198911993598017,
HATNET,2454476.8751555,10.22764,0.00237,1.009973549352974,0.0021959975339142647,
HATNET,2454476.8794264,10.25402,0.00243,0.9857300585520851,0.0021975449929188683,
HATNET,2454476.8835925,10.24145,0.00239,0.9972085650173382,0.0021865398810930626,
HATNET,2454476.8881178,10.22249,0.00237,1.0147755621844674,0.0022064386076854933,
HATNET,2454477.736407,10.16265,0.00248,1.0722745541771828,0.002439670545283865,
HATNET,2454477.7403278,10.18081,0.00251,1.0544888695751153,0.0024282266629665496,
HATNET,2454477.7442396,10.19256,0.00246,1.043138561069622,0.0023542393213130917,
HATNET,2454477.7523642,10.1804,0.00246,1.054887145027255,0.0023807544740982083,
HATNET,2454477.7562759,10.18758,0.0025,1.0479341660603172,0.0024035187294961405,
HATNET,2454477.7601876,10.1975,0.00255,1.038403157430561,0.0024292917903192025,
HATNET,2454477.7640992,10.19539,0.00254,1.040423133403518,0.0024244722558210423,
HATNET,2454477.7679992,10.19662,0.00257,1.0392451346939926,0.0024503302717096887,
HATNET,2454477.771923,10.1841,0.00253,1.051298391649678,0.0024401696613520047,
HATNET,2454477.7758464,10.18015,0.00251,1.0551300697354171,0.0024297031881063275,
HATNET,2454477.7836697,10.1856,0.00256,1.0498469720827124,0.002465695640854811,
HATNET,2454477.7875815,10.19181,0.00254,1.0438593845947766,0.002432479666853883,
HATNET,2454477.7914931998,10.18795,0.00256,1.0475771091799537,0.002460364586697873,
HATNET,2454477.7954049,10.18465,0.00257,1.0507659716336493,0.0024774940799068604,
HATNET,2454477.799317,10.21359,0.00266,1.0231280702289745,0.0024968079512009836,
HATNET,2454477.8032286,10.19669,0.00261,1.039178134243911,0.0024883072755748693,
HATNET,2454477.8071404,10.20263,0.00263,1.0335083743618885,0.0024936945179557493,
HATNET,2454477.811353,10.1982,0.00272,1.0377338899434623,0.00258957447765708,
HATNET,2454477.8230881,10.2195,0.00263,1.0175739957778351,0.00245524734761074,
HATNET,2454477.8269999,10.20726,0.00262,1.0291104779059814,0.002473641699186854,
HATNET,2454477.8309119,10.19897,0.00262,1.03699819391039,0.00249260116334424,
HATNET,2454477.8348236,10.21142,0.00265,1.025174983709417,0.0024923978961742706,
HATNET,2454477.838724,10.19522,0.00262,1.0405860512278997,0.0025012251873551346,
HATNET,2454477.8504589,10.20242,0.00263,1.0337082919370155,0.0024941768878847252,
HATNET,2454477.8543708,10.2013,0.00263,1.0347751723009382,0.002496751103808686,
HATNET,2454477.8582712,10.21157,0.00271,1.0250333603345254,0.002548477437161985,
HATNET,2454477.8621826,10.20684,0.00261,1.029508650141194,0.002465153740246345,
HATNET,2454477.8661061,10.18736,0.00294,1.0481465278426079,0.0028271108182176758,
HATNET,2454477.8742189,10.20126,0.00302,1.0348132955293725,0.0028670973876134907,
HATNET,2454477.8781307,10.17453,0.00299,1.0606058054703411,0.002909368218675523,
HATNET,2454477.8820311,10.1881,0.0028,1.0474323910508379,0.002690652013708574,
HATNET,2454477.8859424,10.20339,0.00344,1.0327851862453543,0.003259432147416531,
HATNET,2454478.7328534,10.2761,0.0023,0.965886286350665,0.002038108677620669,
HATNET,2454478.736763,10.26813,0.00232,0.9730025982839932,0.0020709780073567556,
HATNET,2454478.7406746,10.28709,0.00229,0.9561587418445777,0.0020088105677285163,
HATNET,2454478.7446094,10.26895,0.00227,0.9722680175349299,0.0020248150456920098,
HATNET,2454478.7488222,10.27541,0.00227,0.9665003152024019,0.0020128034087242676,
HATNET,2454478.7527457,10.27306,0.00228,0.9685945030113563,0.0020260508870329286,
HATNET,2454478.7566573,10.27852,0.00242,0.9637358176005911,0.002139670347333422,
HATNET,2454478.7605693,10.27266,0.00234,0.968951412154618,0.002080134224258538,
HATNET,2454478.7644808,10.27607,0.00239,0.9659129751437542,0.00211791927577392,
HATNET,2454478.7683924,10.2847,0.00233,0.958265824968017,0.002048403093738972,
HATNET,2454478.7723046,10.27309,0.00237,0.9685677401259337,0.0021059683890811585,
HATNET,2454478.7762161,10.2947,0.0024,0.9494803910773316,0.002090599026225317,
HATNET,2454478.7801279,10.27805,0.00231,0.9641530956516988,0.0020432969274820404,
HATNET,2454478.7840514,10.27052,0.0023,0.970863111201716,0.0020486102346458225,
HATNET,2454478.7879629,10.27958,0.00232,0.9627953852451714,0.0020492525630906398,
HATNET,2454478.7918748,10.26791,0.00233,0.9731997753325495,0.002080326125252147,
HATNET,2454478.7957865,10.29117,0.00245,0.9525724130872844,0.0021411031303338037,
HATNET,2454478.7996982,10.27595,0.00235,0.9660197376908124,0.0020827031041957883,
HATNET,2454478.8036098,10.29875,0.00236,0.9459452483304527,0.002048101638587035,
HATNET,2454478.8078228,10.27956,0.0024,0.9628131207549329,0.002119955495240219,
